0.0007992073976221918, 0.0003459057071960299
0.0015918097754293262, 0.0004952853598014888
0.00238441215323646, 0.0006168734491315137
0.0032959048877146627, 0.00073151364764268
0.004088507265521796, 0.0007870967741935484
0.004881109643328929, 0.0008392059553349875
0.005693527080581241, 0.0008982630272952854
0.006505944517833554, 0.0009712158808933004
0.007417437252311756, 0.0010163771712158808
0.008190224570673713, 0.0010684863523573202
0.009002642007926023, 0.0010823821339950373
0.009775429326287978, 0.0011275434243176179
0.010587846763540291, 0.0011449131513647645
0.011499339498018495, 0.001203970223325062
0.012311756935270805, 0.0011970223325062034
0.013104359313077941, 0.0012456575682382135
0.01389696169088507, 0.001276923076923077
0.014689564068692207, 0.0013290322580645163
0.015601056803170407, 0.0013464019851116625
0.016393659180977543, 0.0013846153846153847
0.01722589167767503, 0.0013915632754342433
0.01799867899603699, 0.0014193548387096775
0.0188110964332893, 0.0014228287841191068
0.019702774108322323, 0.001464516129032258
0.020515191545574636, 0.0014610421836228288
0.02128797886393659, 0.0014714640198511166
0.022120211360634082, 0.001474937965260546
0.022912813738441215, 0.001464516129032258
