0.0008982826948480838, 0.00029379652605459054
0.0016908850726552174, 0.0003702233250620346
0.0025231175693527083, 0.0005057071960297766
0.003315719947159841, 0.0006064516129032258
0.004108322324966974, 0.0006863523573200992
0.004881109643328929, 0.0007419354838709678
0.005812417437252312, 0.0007870967741935484
0.006605019815059446, 0.0008357320099255585
0.007417437252311756, 0.0009156327543424318
0.00821003963011889, 0.0009468982630272953
0.009002642007926023, 0.0009955334987593054
0.009894319682959049, 0.0010476426799007445
0.010706737120211359, 0.0011101736972704717
0.011519154557463673, 0.0011761786600496277
0.012311756935270805, 0.0012421836228287842
0.013104359313077941, 0.001301240694789082
0.013996036988110964, 0.0013533498759305213
0.014788639365918097, 0.0013776674937965262
0.015601056803170407, 0.0013950372208436726
0.016393659180977543, 0.0014228287841191068
0.017206076618229853, 0.0014436724565756824
0.01809775429326288, 0.001464516129032258
0.018910171730515193, 0.0014923076923076925
0.019702774108322323, 0.0015062034739454096
0.020515191545574636, 0.0015339950372208438
0.02130779392338177, 0.0015444168734491317
0.022219286657859973, 0.0015583126550868488
0.02301188903566711, 0.0015339950372208438
